city,common_name,count,mean_h
Knoxville,Littleleaf (tilia cordata) linden,78,0.0
Knoxville,Loblolly (pinus taeda) pine,36,0.0
Knoxville,London (platanus x acerifolia) planetree,108,0.0
Knoxville,Mimosa (albizia julibrissin),15,0.0
Knoxville,Miyabe (acer miaybei) maple,6,0.0
Knoxville,Mockernut (carya tomentosa) hickory,30,0.0
Knoxville,Northern (catalpa speciosa) catalpa,28,0.0
Knoxville,Northern red (quercus rubra) oak,43,0.0
Knoxville,Norway (acer platanoides) maple,12,0.0
Knoxville,Norway (picea abies) spruce,10,0.0
Knoxville,Nuttall (quercus nuttallii) oak,14,0.0
Knoxville,Okame (prunus x incamp) cherry,22,0.0
Knoxville,Orange (maclura pomifera) osage,8,0.0
Knoxville,Overcup (quercus lyrata) oak,45,0.0
Knoxville,Paper (betula papyrifera) birch,1,0.0
Knoxville,Paper (broussonetia papyrifera) mulberry,1,0.0
Knoxville,Paperbark (acer griseum) maple,10,0.0
Knoxville,Pecan (carya illinoinensis),4,0.0
Knoxville,Pignut (carya glabra) hickory,8,0.0
Knoxville,Pin (quercus palustris) oak,184,0.0
Knoxville,Post (quercus stellata) oak,31,0.0
Knoxville,Princeton (ulmus americana ) elm,91,0.0
Knoxville,Red (acer rubrum) maple,683,0.0
Knoxville,Red (morus rubra) mulberry,26,0.0
Knoxville,River (betula nigra) birch,82,0.0
Knoxville,Royal paulownia (paulownia tomentosa),2,0.0
Knoxville,Sassafras (sassafras albidum),2,0.0
Knoxville,Saucer (magnolia x soulangiana) magnolia,13,0.0
Knoxville,Sawtooth (quercus acutissima) oak,73,0.0
Knoxville,Scarlet (quercus coccinea) oak,14,0.0
Knoxville,Scotch (pinus sylvestris) pine,1,0.0
Knoxville,Shagbark (carya ovata) hickory,3,0.0
Knoxville,Sharon (hibiscus syriacus) of rose,3,0.0
Knoxville,Shortleaf (pinus echinata) pine,34,0.0
Knoxville,Shumard (quercus shumardii) oak,37,0.0
Knoxville,Siberian (ulmus pumila) elm,20,0.0
Knoxville,Silver (acer saccharinum) maple,172,0.0
Knoxville,Silver (tilia tomentosa) linden,6,0.0
Knoxville,Southern (magnolia grandiflora) magnolia,167,0.0
Knoxville,Southern red (quercus falcata) oak,37,0.0
Knoxville,Star (magnolia stellata) magnolia,2,0.0
Knoxville,Stump (stump),131,0.0
Knoxville,Sugar (acer saccharum) maple,594,0.0
Knoxville,Sugarberry (celtis laevigata),3,0.0
Knoxville,Swamp white (quercus bicolor) oak,26,0.0
Knoxville,Sweetbay (magnolia virginiana) magnolia,53,0.0
Knoxville,Tataricum (acer tataricum) maple,10,0.0
Knoxville,Thornless (gleditsia triacanthos inermis) honeylocust,28,0.0
Knoxville,Tree of heaven (ailanthus altissima),27,0.0
Knoxville,Trident (acer buergerianum) maple,92,0.0
Knoxville,Tuliptree (liriodendron tulipifera),94,0.0
Knoxville,Vacant site large (vacant site large),233,0.0
Knoxville,Vacant site medium (vacant site medium),243,0.0
Knoxville,Vacant site no plant (vacant site no plant),48,0.0
Knoxville,Vacant site small (vacant site small),942,0.0
Knoxville,Virginia (pinus virginiana) pine,26,0.0
Knoxville,Washington (crataegus phaenopyrum) hawthorn,4,0.0
Knoxville,Water (quercus nigra) oak,16,0.0
Knoxville,Weeping (salix babylonica) willow,17,0.0
Knoxville,White (chionanthus virginicus) fringetree,11,0.0
Knoxville,White (fraxinus americana) ash,18,0.0
Knoxville,White (juglans cinerea) walnut,1,0.0
Knoxville,White (morus alba) mulberry,14,0.0
Knoxville,White (picea glauca) spruce,1,0.0
Knoxville,White (quercus alba) oak,54,0.0
Knoxville,Willow (quercus phellos) oak,321,0.0
Knoxville,Yellow (aesculus flava) buckeye,3,0.0
Knoxville,Yellowwood (cladrastis kentukea),57,0.0
Knoxville,Yoshino (prunus x yedoensis) cherry,5,0.0
Knoxville,_multiple species (_multiple species),21,0.0
Knoxville,tree (unknown tree),10,0.0
Las Vegas,Afghan pine,5888,0.0
Las Vegas,African sumac,438,0.0
Las Vegas,Aleppo pine,411,0.0
Las Vegas,Allegheny serviceberry,4,0.0
Las Vegas,Apple,1,0.0
Las Vegas,Apricot,2,0.0
Las Vegas,Arizona cypress,11,0.0
Las Vegas,Arizona native mesquite,1,0.0
Las Vegas,Arizona sycamore,53,0.0
Las Vegas,Athel,22,0.0
Las Vegas,Australian pine,11,0.0
Las Vegas,Australian willow,36,0.0
Las Vegas,Bay laurel,1,0.0
Las Vegas,Black locust,129,0.0
Las Vegas,Black willow,47,0.0
Las Vegas,Blue palo verde,310,0.0
Las Vegas,Bottle tree,24,0.0
Las Vegas,Buckley oak,4,0.0
Las Vegas,Bur oak,13,0.0
Las Vegas,California fan palm,215,0.0
Las Vegas,California pepper tree,33,0.0
Las Vegas,California sycamore,59,0.0
Las Vegas,Camperdown wych elm,1,0.0
Las Vegas,Canary island date palm,100,0.0
Las Vegas,Canyon hackberry,3,0.0
Las Vegas,Carob,1,0.0
Las Vegas,Carolina cherry laurel,10,0.0
Las Vegas,Catclaw acacia,167,0.0
Las Vegas,Caucasian ash,62,0.0
Las Vegas,Chaste tree,1478,0.0
Las Vegas,Chilean mesquite,1280,0.0
Las Vegas,Chiltalpa,885,0.0
Las Vegas,Chinaberry,18,0.0
Las Vegas,Chinese hackberry,40,0.0
Las Vegas,Chinese juniper,23,0.0
Las Vegas,Chinese pistache,929,0.0
Las Vegas,Chir pine,62,0.0
Las Vegas,Chitalpa,165,0.0
Las Vegas,Coast live oak,1,0.0
Las Vegas,Common crapemyrtle,6,0.0
Las Vegas,Common hackberry,1,0.0
Las Vegas,Common pear,6,0.0
Las Vegas,Coolibah,120,0.0
Las Vegas,Coolibah tree,11,0.0
Las Vegas,Cottonwood,46,0.0
Las Vegas,Crapemyrtle,71,0.0
Las Vegas,Date palm,941,0.0
Las Vegas,Desert fern,1,0.0
Las Vegas,Desert gum eucalyptus,11,0.0
Las Vegas,Desert museum palo verde,569,0.0
Las Vegas,Desert olive,5,0.0
Las Vegas,Desert willow,1020,0.0
Las Vegas,Eastern redbud,5,0.0
Las Vegas,European white birch,4,0.0
Las Vegas,Fig,1,0.0
Las Vegas,Foothill palo verde,22,0.0
Las Vegas,Fremont cottonwood,309,0.0
Las Vegas,Glossy privet,72,0.0
Las Vegas,Goodings willow,10,0.0
Las Vegas,Gray pine,7,0.0
Las Vegas,Holly oak,115,0.0
Las Vegas,Honey locust,204,0.0
Las Vegas,Honey mesquite,585,0.0
Las Vegas,Incense cedar,6,0.0
Las Vegas,Italian cypress,128,0.0
Las Vegas,Italian stone pine,3,0.0
Las Vegas,Jacaranda,2,0.0
Las Vegas,Japanese maple,6,0.0
Las Vegas,Japanese pagoda tree,1,0.0
Las Vegas,Joshua tree,32,0.0
Las Vegas,Lace bark elm,432,0.0
Las Vegas,Leaf plum purple,57,0.0
Las Vegas,London plane tree,5,0.0
Las Vegas,Loquat,2,0.0
Las Vegas,Mediterranean fan palm,275,0.0
Las Vegas,Mexican blue palm,12,0.0
Las Vegas,Mexican ebony,1,0.0
Las Vegas,Mexican fan palm,1844,0.0
Las Vegas,Mexican palo verde,185,0.0
Las Vegas,Mexican sycamore,1,0.0
Las Vegas,Mimosa,27,0.0
Las Vegas,Modesto ash,57,0.0
Las Vegas,Mulga,224,0.0
Las Vegas,Myrtle,21,0.0
Las Vegas,Narrow leaf ash,1073,0.0
Las Vegas,Narrow leaved gimlet,6,0.0
Las Vegas,Oleander,97,0.0
Las Vegas,Olive,106,0.0
Las Vegas,Oriental arborvitae,19,0.0
Las Vegas,Ornamental pear,38,0.0
Las Vegas,Osage orange,3,0.0
Las Vegas,Palo brea,90,0.0
Las Vegas,Peach,4,0.0
Las Vegas,Pecan,3,0.0
Las Vegas,Pistachio,8,0.0
Las Vegas,Purple leaf plum,50,0.0
Las Vegas,Purple robe locust,89,0.0
Las Vegas,Purple smoke tree,12,0.0
Las Vegas,Red gum eucalyptus,148,0.0
Las Vegas,Red ironbark,12,0.0
Las Vegas,Rocky mountain juniper,1,0.0
Las Vegas,Russian olive,29,0.0
Las Vegas,Salt cedar,86,0.0
Las Vegas,Sawtooth zelkova,11,0.0
Las Vegas,Screwbean mesquite,11,0.0
Las Vegas,Shamel ash,6,0.0
Las Vegas,Shoestring acacia,1483,0.0
Las Vegas,Shumard red oak,5,0.0
Las Vegas,Siberian elm,440,0.0
Las Vegas,Silver dollar gum,6,0.0
Las Vegas,Silver dollar gum eucalyptus,33,0.0
Las Vegas,Southern live oak,393,0.0
Las Vegas,Southern magnolia,7,0.0
Las Vegas,Stone pine,280,0.0
Las Vegas,Stump,142,0.0
Las Vegas,Swan hill olive,61,0.0
Las Vegas,Sweet acacia,695,0.0
Las Vegas,Sweet almond,3,0.0
Las Vegas,Tex ash fan,1816,0.0
Las Vegas,Texas ebony,10,0.0
Las Vegas,Texas mountain laurel,121,0.0
Las Vegas,Thornless hybrid mesquite,22,0.0
Las Vegas,Tree of heaven,1,0.0
Las Vegas,Vacant site large,10,0.0
Las Vegas,Vacant site medium,705,0.0
Las Vegas,Vacant site small,65,0.0
Las Vegas,Velvet ash,2607,0.0
Las Vegas,Velvet mesquite,646,0.0
Las Vegas,Weeping bottlebrush,1,0.0
Las Vegas,Weeping myall,32,0.0
Las Vegas,Weeping willow,6,0.0
Las Vegas,Western hackberry,24,0.0
Las Vegas,Western honey mesquite,202,0.0
Las Vegas,White mulberry,606,0.0
Las Vegas,White poplar,1,0.0
Las Vegas,Whitethorn acacia,15,0.0
Las Vegas,Xylosma,31,0.0
Las Vegas,Yellow box eucalyptus,14,0.0
Los Angeles,Abyssinian banana,231,0.0
Los Angeles,Acacia species,179,0.0
Los Angeles,African fern pine,2696,0.0
Los Angeles,African sumac,425,0.0
Los Angeles,African tulip tree,9,0.0
Los Angeles,Aleppo pine,4080,0.0
Los Angeles,Alligator juniper,3,0.0
Los Angeles,Almond,259,0.0
Los Angeles,American arborvitae,201,0.0
Los Angeles,American chestnut,11,0.0
Los Angeles,American elm,1063,0.0
Los Angeles,American holly,3,0.0
Los Angeles,American mountain ash,13,0.0
Los Angeles,American sweetgum,30056,0.0
Los Angeles,American sycamore,253,0.0
Los Angeles,American white ash,24,0.0
Los Angeles,Apricot,800,0.0
Los Angeles,Araucaria species,23,0.0
Los Angeles,Arizona ash,2863,0.0
Los Angeles,Arizona cypress,341,0.0
Los Angeles,Arroyo willow,46,0.0
Los Angeles,Athel tree,92,0.0
Los Angeles,Atlas cedar,57,0.0
Los Angeles,Australian brush cherry,764,0.0
Los Angeles,Australian fan palm,2,0.0
Los Angeles,Australian tea tree,52,0.0
Los Angeles,Australian tree fern,36,0.0
Los Angeles,Australian willow,865,0.0
Los Angeles,Austrian pine,5,0.0
Los Angeles,Avocado,1187,0.0
Los Angeles,Bailey acacia,412,0.0
Los Angeles,Bald cypress,48,0.0
Los Angeles,Balsam poplar,34,0.0
Los Angeles,Banyan fig,18,0.0
Los Angeles,Bark arizona cypress smooth,30,0.0
Los Angeles,Barked coolabah gum,1,0.0
Los Angeles,Bay fig moreton,436,0.0
Los Angeles,Bayonet spanish,14,0.0
Los Angeles,Beech,2,0.0
Los Angeles,Beefwood,21,0.0
Los Angeles,Bengal palm,4,0.0
Los Angeles,Bigleaf maple,13,0.0
Los Angeles,Bishop pine,54,0.0
Los Angeles,Black acacia,2581,0.0
Los Angeles,Black alder,5,0.0
Los Angeles,Black cottonwood,79,0.0
Los Angeles,Black locust,2290,0.0
Los Angeles,Black mulberry,16,0.0
Los Angeles,Black walnut,181,0.0
Los Angeles,Black willow,21,0.0
Los Angeles,Blue atlas cedar,37,0.0
Los Angeles,Blue blossom,1,0.0
Los Angeles,Blue elderberry,202,0.0
Los Angeles,Blue gum,3213,0.0
Los Angeles,Blue potato bush,43,0.0
Los Angeles,Bo tree,7,0.0
Los Angeles,Bottle tree,5159,0.0
Los Angeles,Bottlebrush,4462,0.0
Los Angeles,Bower wattle,11,0.0
Los Angeles,Box elder,271,0.0
Los Angeles,Bradford pear,4052,0.0
Los Angeles,Brazilian pepper,6789,0.0
Los Angeles,Brazilwood,3,0.0
Los Angeles,Brisbane box,2892,0.0
Los Angeles,Bronze loquat,230,0.0
Los Angeles,Brush cherry,2179,0.0
Los Angeles,Bunya tree bunya,22,0.0
Los Angeles,Bushy blue gum,236,0.0
Los Angeles,Bushy yate,37,0.0
Los Angeles,Bushy yate/lehmans yate,10,0.0
Los Angeles,Cajeput tree,1921,0.0
Los Angeles,Calabrian pine,290,0.0
Los Angeles,California bay,52,0.0
Los Angeles,California big tree,28,0.0
Los Angeles,California black oak,12,0.0
Los Angeles,California black walnut,307,0.0
Los Angeles,California buckeye,4,0.0
Los Angeles,California elderberry,4,0.0
Los Angeles,California fan palm,2767,0.0
Los Angeles,California juniper,90,0.0
Los Angeles,California nutmeg,1,0.0
Los Angeles,California pepper,3561,0.0
Los Angeles,California privet,16,0.0
Los Angeles,California scrub oak,14,0.0
Los Angeles,California sycamore,4419,0.0
Los Angeles,Camphor tree,15850,0.0
Los Angeles,Canary island date palm,9444,0.0
Los Angeles,Canary island pine,11609,0.0
Los Angeles,Canoe birch,18,0.0
Los Angeles,Cap gum red,7,0.0
Los Angeles,Cape chestnut,456,0.0
Los Angeles,Cape pittosporum,135,0.0
Los Angeles,Caribbee roystonea palm,2,0.0
Los Angeles,Carob,10484,0.0
Los Angeles,Carolina laurel cherry,3815,0.0
Los Angeles,Carolina poplar,97,0.0
Los Angeles,Carrotwood,11715,0.0
Los Angeles,Catalina cherry,346,0.0
Los Angeles,Catalina ironwood,11,0.0
Los Angeles,Cedar of lebanon,45,0.0
Los Angeles,Chaste tree,1,0.0
Los Angeles,Cherimoya,9,0.0
Los Angeles,Chestnut red horse,8,0.0
Los Angeles,Chilean pepper tree,11,0.0
Los Angeles,Chilean wine palm,1,0.0
Los Angeles,China of rose,90,0.0
Los Angeles,Chinaberry,999,0.0
Los Angeles,Chinese columnar juniper,58,0.0
Los Angeles,Chinese elm,6839,0.0
Los Angeles,Chinese evergreen elm,7079,0.0
Los Angeles,Chinese fan palm,19,0.0
Los Angeles,Chinese flame tree,1217,0.0
Los Angeles,Chinese fountain palm,5,0.0
Los Angeles,Chinese fringe tree,78,0.0
Los Angeles,Chinese hackberry,133,0.0
Los Angeles,Chinese holly,13,0.0
Los Angeles,Chinese jujube,10,0.0
Los Angeles,Chinese juniper,60,0.0
Los Angeles,Chinese lantern tree,533,0.0
Los Angeles,Chinese parasol tree,18,0.0
Los Angeles,Chinese photinia,29,0.0
Los Angeles,Chinese pistache,1012,0.0
Los Angeles,Chinese sweetgum,56,0.0
Los Angeles,Chinese tallowtree,190,0.0
Los Angeles,Chinese wingnut,4,0.0
Los Angeles,Chinese wisteria,13,0.0
Los Angeles,Chir pine,84,0.0
Los Angeles,Chitalpa,960,0.0
Los Angeles,Claw coral tree tiger,1,0.0
Los Angeles,Cliff date palm,4,0.0
Los Angeles,Coast redwood,848,0.0
Los Angeles,Cockspur coral tree,103,0.0
Los Angeles,Coconut palm,81,0.0
Los Angeles,Colorado blue spruce,77,0.0
Los Angeles,Colorado juniper,18,0.0
Los Angeles,Colorado red locust,3,0.0
Los Angeles,Common banana,108,0.0
Los Angeles,Common catalpa,35,0.0
Los Angeles,Common guava,36,0.0
Los Angeles,Common hackberry,34,0.0
Los Angeles,Common juniper,3,0.0
Los Angeles,Common lilac,2,0.0
Los Angeles,Common manzanita,1,0.0
Los Angeles,Common persimmon,23,0.0
Los Angeles,Coral gum,51,0.0
Los Angeles,Coral tree species,175,0.0
Los Angeles,Cork oak,320,0.0
Los Angeles,Corkscrew willow,22,0.0
Los Angeles,Coulter pine,17,0.0
Los Angeles,Coyote brush,1,0.0
Los Angeles,Crabapple,44,0.0
Los Angeles,Crape myrtle,34729,0.0
Los Angeles,Crimson mallee box,14,0.0
Los Angeles,Cunningham beefwood,999,0.0
Los Angeles,Cypress,33,0.0
Los Angeles,Cypress species,172,0.0
Los Angeles,Date palm,236,0.0
Los Angeles,Dawn redwood,12,0.0
Los Angeles,Dead tree,2921,0.0
Los Angeles,Deodar cedar,3468,0.0
Los Angeles,Desert gum,2599,0.0
Los Angeles,Digger pine,31,0.0
Los Angeles,Dogwood,7,0.0
Los Angeles,Douglas fir,14,0.0
Los Angeles,Dracaena,469,0.0
Los Angeles,Dragon tree,44,0.0
Los Angeles,Drooping melaleuca,8,0.0
Los Angeles,Eastern redbud,72,0.0
Los Angeles,Edible apple,334,0.0
Los Angeles,Edible fig,365,0.0
Los Angeles,Edible loquat,1099,0.0
Los Angeles,Edible pear,26,0.0
Los Angeles,Elm species,37,0.0
Los Angeles,Engelman spruce,11,0.0
Los Angeles,English elm,7,0.0
Los Angeles,English holly,30,0.0
Los Angeles,English walnut,1354,0.0
Los Angeles,English yew,2,0.0
Los Angeles,Eucalyptus species,2452,0.0
Los Angeles,European hackberry,25,0.0
Los Angeles,European white birch,464,0.0
Los Angeles,Everblooming acacia,29,0.0
Los Angeles,Evergreen dogwood,2,0.0
Los Angeles,Evergreen pear,9725,0.0
Los Angeles,False cypress species,3,0.0
Los Angeles,False pine species,9,0.0
Los Angeles,Fan palm species,51,0.0
Los Angeles,Fern pine,1380,0.0
Los Angeles,Fernleaf catalina ironwood,2,0.0
Los Angeles,Fiddleleaf fig,98,0.0
Los Angeles,Firewheel tree,24,0.0
Los Angeles,Fishtail palm,3,0.0
Los Angeles,Flame tree,65,0.0
Los Angeles,Flamegold,2,0.0
Los Angeles,Flannel bush,6,0.0
Los Angeles,Floss tree silk,944,0.0
Los Angeles,Flowered mimosa white,5,0.0
Los Angeles,Flowering ash,14,0.0
Los Angeles,Flowering cherry,2,0.0
Los Angeles,Flowering dogwood,5,0.0
Los Angeles,Flowering maple,7,0.0
Los Angeles,Flowering plum,181,0.0
Los Angeles,Flowery senna,7,0.0
Los Angeles,Foothill ash,2,0.0
Los Angeles,For unknown street name,1,0.0
Los Angeles,Forbes cypress,21,0.0
Los Angeles,Formosa sweetgum,54,0.0
Los Angeles,Fragrant olive,2,0.0
Los Angeles,Frangipani,3,0.0
Los Angeles,Fraser's photinia,159,0.0
Los Angeles,Fremont cottonwood,112,0.0
Los Angeles,Fruited mallee ridge,17,0.0
Los Angeles,Giand bird of paradise,185,0.0
Los Angeles,Giant arborvitae,2,0.0
Los Angeles,Giant bird of paradise shrub,18,0.0
Los Angeles,Giant yucca,121,0.0
Los Angeles,Glossy aralia tree,36,0.0
Los Angeles,Glossy privet,6590,0.0
Los Angeles,Gold medallion tree,1009,0.0
Los Angeles,Golden trumpet tree,294,0.0
Los Angeles,Golden wattle,2,0.0
Los Angeles,Goldenrain tree,1124,0.0
Los Angeles,Gowen cypress,1,0.0
Los Angeles,Grapefruit,179,0.0
Los Angeles,Green wattle,396,0.0
Los Angeles,Guadalupe palm,553,0.0
Los Angeles,Guatemalan holly,38,0.0
Los Angeles,Gum myrtle,1,0.0
Los Angeles,Hackberry species,110,0.0
Los Angeles,Hat tree,36,0.0
Los Angeles,Heath melaleuca,20,0.0
Los Angeles,Hibiscus species,159,0.0
Los Angeles,Himalayan juniper,1,0.0
Los Angeles,Himalayan pine,2,0.0
Los Angeles,Holly oak,2240,0.0
Los Angeles,Holly species,37,0.0
Los Angeles,Hollyleaf cherry,281,0.0
Los Angeles,Hollywood juniper,2149,0.0
Los Angeles,Hollywood twisted juniper,520,0.0
Los Angeles,Honey locust,258,0.0
Los Angeles,Hong kong orchid tree,204,0.0
Los Angeles,Hoop pine,7,0.0
Los Angeles,Hopseed,77,0.0
Los Angeles,Horsetail tree,837,0.0
Los Angeles,Hybrid catalpa,130,0.0
Los Angeles,Idaho lavender locust,70,0.0
Los Angeles,Incense cedar,390,0.0
Los Angeles,Indian hawthorn,22,0.0
Los Angeles,Indian laurel fig,28803,0.0
Los Angeles,Irish yew,2,0.0
Los Angeles,Italian alder,748,0.0
Los Angeles,Italian buckthorn,3,0.0
Los Angeles,Italian cypress,14078,0.0
Los Angeles,Italian stone pine,1811,0.0
Los Angeles,Jacaranda,20365,0.0
Los Angeles,Japanese black pine,2291,0.0
Los Angeles,Japanese camellia,13,0.0
Los Angeles,Japanese cedar,8,0.0
Los Angeles,Japanese flowering apricot,2,0.0
Los Angeles,Japanese flowering cherry,84,0.0
Los Angeles,Japanese maple,172,0.0
Los Angeles,Japanese pagoda tree,43,0.0
Los Angeles,Japanese persimmon,61,0.0
Los Angeles,Japanese plum,70,0.0
Los Angeles,Japanese privet,779,0.0
Los Angeles,Japanese red pine,2,0.0
Los Angeles,Japanese viburnum,47,0.0
Los Angeles,Japanese yew pine,1,0.0
Los Angeles,Jeffrey pine,23,0.0
Los Angeles,Jelecote pine,46,0.0
Los Angeles,Jerusalem thorn,34,0.0
Los Angeles,Juniper,332,0.0
Los Angeles,Juniper species,113,0.0
Los Angeles,Kaffir plum,152,0.0
Los Angeles,Kaffirboom coral tree,728,0.0
Los Angeles,Kangaroo thorn,1,0.0
Los Angeles,Karo,3,0.0
Los Angeles,Katsura tree,21,0.0
Los Angeles,Kentia palm,8,0.0
Los Angeles,King palm,1495,0.0
Los Angeles,Kingans fruitless mulberry,16,0.0
Los Angeles,Knife acacia,20,0.0
Los Angeles,Knobcone pine,2,0.0
Los Angeles,Kumquat,26,0.0
Los Angeles,Lacebark pine,4,0.0
Los Angeles,Laurel sumac,79,0.0
Los Angeles,Laurustinus,18,0.0
Los Angeles,Lavender crape myrtle,97,0.0
Los Angeles,Lavender trumpet tree,1086,0.0
Los Angeles,Lawson cypress,2,0.0
Los Angeles,Leaf fig rusty,472,0.0
Los Angeles,Leaf moort round,8,0.0
Los Angeles,Leaf paperbark flax,403,0.0
Los Angeles,Leaf plum purple,3628,0.0
Los Angeles,Leaf snailseed laurel,63,0.0
Los Angeles,Leaved gum small,26,0.0
Los Angeles,Leaved peppermint willow,168,0.0
Los Angeles,Lemon,945,0.0
Los Angeles,Lemonade berry,3,0.0
Los Angeles,Leyland cypress,804,0.0
Los Angeles,Lg. fruit red flowering gum,1,0.0
Los Angeles,Lilac melaleuca,1,0.0
Los Angeles,Lilly of the valley tree,14,0.0
Los Angeles,Lilly pilly tree,5,0.0
Los Angeles,Lime,22,0.0
Los Angeles,Live oak,7786,0.0
Los Angeles,Livistona palm,3,0.0
Los Angeles,Lombardy poplar,309,0.0
Los Angeles,London plane,17477,0.0
Los Angeles,Macadamia,29,0.0
Los Angeles,Madeira bay fig,6,0.0
Los Angeles,Madrona,2,0.0
Los Angeles,Maidenhair tree,1076,0.0
Los Angeles,Manna gum,349,0.0
Los Angeles,Maple species,108,0.0
Los Angeles,Marri,58,0.0
Los Angeles,Maul oak,13,0.0
Los Angeles,Maul oak/canyon live oak,20,0.0
Los Angeles,Mayten tree,48,0.0
Los Angeles,Mediterranean fan palm,448,0.0
Los Angeles,Melaleuca,138,0.0
Los Angeles,Mesa oak,3,0.0
Los Angeles,Mexican blue palm,59,0.0
Los Angeles,Mexican fan palm,37971,0.0
Los Angeles,Mexican hand plant,4,0.0
Los Angeles,Mimosa,582,0.0
Los Angeles,Mock orange,469,0.0
Los Angeles,Mockernut hickory,1,0.0
Los Angeles,Modesto ash,8695,0.0
Los Angeles,Monarch birch,5,0.0
Los Angeles,Monkey puzzle tree,102,0.0
Los Angeles,Montebello ash,4,0.0
Los Angeles,Monterey cypress,36,0.0
Los Angeles,Monterey pine,2165,0.0
Los Angeles,Montezuma cypress,28,0.0
Los Angeles,Moraine ash,9,0.0
Los Angeles,Moreton bay chestnut,1,0.0
Los Angeles,Mountain ironwood,2,0.0
Los Angeles,Mt atlas pistache tree,2,0.0
Los Angeles,Mt. atlas mastic tree,2,0.0
Los Angeles,Myoporum,443,0.0
Los Angeles,Myrtle,10,0.0
Los Angeles,Myrtle australian juniper,2,0.0
Los Angeles,Naked coral tree,133,0.0
Los Angeles,Natal coral tree,5,0.0
Los Angeles,Natal plum,3,0.0
Los Angeles,Nectarine,16,0.0
Los Angeles,Needle palm,1,0.0
Los Angeles,New caledonia pine,139,0.0
Los Angeles,New zealand chaste tree,20,0.0
Los Angeles,New zealand christmas tree,561,0.0
Los Angeles,New zealand laurel,1,0.0
Los Angeles,New zealand palm,5,0.0
Los Angeles,Norfolk island pine,1050,0.0
Los Angeles,Norway maple,6,0.0
Los Angeles,Nosegay,4,0.0
Los Angeles,Oak river she,625,0.0
Los Angeles,Oak species,3612,0.0
Los Angeles,Octopus tree,91,0.0
Los Angeles,Oleander,3582,0.0
Los Angeles,Olive,2976,0.0
Los Angeles,Orange,1851,0.0
Los Angeles,Oregon ash,3,0.0
Los Angeles,Oriental arborvitae,663,0.0
Los Angeles,Oriental sweetgum,79,0.0
Los Angeles,Ornamental pear,3448,0.0
Los Angeles,Osage orange,10,0.0
Los Angeles,Pacific plum,13,0.0
Los Angeles,Palm species,967,0.0
Los Angeles,Papaya,5,0.0
Los Angeles,Paper birch,22,0.0
Los Angeles,Paper mulberry,284,0.0
Los Angeles,Paradox walnut,30,0.0
Los Angeles,Parana pine,3,0.0
Los Angeles,Parlor palm,2,0.0
Los Angeles,Parry pinyon pine,1,0.0
Los Angeles,Paul's scarlet hawthorn,1,0.0
Los Angeles,Peach,1370,0.0
Los Angeles,Pecan,422,0.0
Los Angeles,Pencil tree,145,0.0
Los Angeles,Peppermint eucalyptus,4,0.0
Los Angeles,Peppermint tree,220,0.0
Los Angeles,Peruvian pepper tree,39,0.0
Los Angeles,Pfitzer juniper,195,0.0
Los Angeles,Pin oak,24,0.0
Los Angeles,Pindo palm,222,0.0
Los Angeles,Pine species,943,0.0
Los Angeles,Pineapple guava,313,0.0
Los Angeles,Pink bottle tree,10,0.0
Los Angeles,Pink crape myrtle,612,0.0
Los Angeles,Pink flowering gum,1,0.0
Los Angeles,Pink flowering locust,56,0.0
Los Angeles,Pink flowering tamarisk,5,0.0
Los Angeles,Pink ironbark,1,0.0
Los Angeles,Pink melaleuca,11,0.0
Los Angeles,Pink powder puff,2,0.0
Los Angeles,Pink trumpet tree,526,0.0
Los Angeles,Pinon pine,8,0.0
Los Angeles,Plum,727,0.0
Los Angeles,Plume albizia,30,0.0
Los Angeles,Plume cedar,1,0.0
Los Angeles,Plume scarlet,8,0.0
Los Angeles,Poinsettia,4,0.0
Los Angeles,Pomegranate,184,0.0
Los Angeles,Ponderosa pine,7,0.0
Los Angeles,Ponytail palm,12,0.0
Los Angeles,Poplar,15,0.0
Los Angeles,Port orford cedar,2,0.0
Los Angeles,Portugal laurel,2,0.0
Los Angeles,Potato tree,10,0.0
Los Angeles,Primrose tree,123,0.0
Los Angeles,Princess tree,22,0.0
Los Angeles,Purple hopseed,61,0.0
Los Angeles,Purple orchid tree,600,0.0
Los Angeles,Pussy willow,28,0.0
Los Angeles,Pygmy date palm,173,0.0
Los Angeles,Queen palm,10696,0.0
Los Angeles,Queensland grevillea,2,0.0
Los Angeles,Queensland kauri,2,0.0
Los Angeles,Queensland nut,20,0.0
Los Angeles,Queensland pittosporum,1255,0.0
Los Angeles,Queensland umbrella tree,23,0.0
Los Angeles,Quince tree,5,0.0
Los Angeles,Raywood ash,54,0.0
Los Angeles,Red alder,4,0.0
Los Angeles,Red bay,9,0.0
Los Angeles,Red clusterberry,14,0.0
Los Angeles,Red crape myrtle,167,0.0
Los Angeles,Red fir,3,0.0
Los Angeles,Red flowering gum,2179,0.0
Los Angeles,Red gum,1313,0.0
Los Angeles,Red ironbark,1207,0.0
Los Angeles,Red mahogany,2,0.0
Los Angeles,Red maple,15,0.0
Los Angeles,Red mulberry,35,0.0
Los Angeles,Red oak,92,0.0
Los Angeles,Red spruce,1,0.0
Los Angeles,Red willow,6,0.0
Los Angeles,Redbud,40,0.0
Los Angeles,Rigidleaf melaleuca,461,0.0
Los Angeles,River birch,17,0.0
